ID,Field1,Field2,Field3,Field4
994721,263e17f17d80179d3beed585f442fe00,"{u'lat': 28.641945, u'long': 77.1244492}",location_tracking,2017-09-16 13:03:48.000000
994722,b7ceb15f60146abb2fb99a0d28860401,,other-provider-accepted-wave-zero,2017-09-16 13:03:49.000000
994723,f6aee8e08560812aea6ec0f9cd0c3655,,other-provider-accepted-wave-zero,2017-09-16 13:03:49.000000
994724,5dbf96a01988b05598b0c53d1a96b643,,other-provider-accepted-wave-zero,2017-09-16 13:03:49.000000
994725,73e29e106f920d36081bd6ded26b6f51,,other-provider-accepted-wave-zero,2017-09-16 13:03:49.000000
994726,0bcea9a30c177db12bba7bd774e532b2,,other-provider-accepted-wave-zero,2017-09-16 13:03:49.000000
994727,a5d10cc9ae9bad09a6e270a0bc25434a,,other-provider-accepted-wave-zero,2017-09-16 13:03:49.000000
994728,75a77f407c8f2b66df3fd008b72dec40,,other-provider-accepted-wave-zero,2017-09-16 13:03:49.000000
994729,db28bb435b81a526242decc1b271d534,,other-provider-accepted-wave-zero,2017-09-16 13:03:49.000000
994730,d7d5424c9c3fd0507f077453b99f191d,,other-provider-accepted-wave-zero,2017-09-16 13:03:49.000000
994731,507a1e85b29345a9e6c94deb696f9532,,other-provider-accepted-wave-zero,2017-09-16 13:03:49.000000
994732,d4303b4041c9404ad3cbbd8010a650d2,,other-provider-accepted-wave-zero,2017-09-16 13:03:49.000000
994733,263e17f17d80179d3beed585f442fe00,"{u'mme': False, u'Customer Request Id': u'59bcba89513dc75e00e3b955'}",Provider Action on Job : start,2017-09-16 13:03:50.000000
994734,263e17f17d80179d3beed585f442fe00,"{u'action': u'start', u'location': [77.12445, 28.641945]}",user,2017-09-16 13:03:50.000000
994735,2407cc906ceee700ace4bee51a02823b,"{u'lat': 18.6006081, u'long': 73.7799125}",location_tracking,2017-09-16 13:03:58.000000
994736,eca4700e313ef00854771d697434d6db,{u'mme': False},decline_request,2017-09-16 13:03:59.000000
994737,e36a1cba4394110a79876c417918b75e,{u'mme': False},decline_request,2017-09-16 13:04:00.000000
994738,914b835b4ffe16de01ab2661899e093a,"{u'mme': False, u'requestID': ObjectId('59bcd3e76cd4345e0020355e'), u'wave': 1}",fanout,2017-09-16 13:04:00.000000
994739,e56edc5917b89ca2ae564a2a251aaa79,{u'mme': False},decline_request,2017-09-16 13:04:01.000000
994740,0dafc872492b1b5f34f4a6584560a970,"{u'lat': 17.4141363, u'long': 78.4072151}",location_tracking,2017-09-16 13:04:02.000000
994741,eca4700e313ef00854771d697434d6db,{u'mme': False},decline_request,2017-09-16 13:04:05.000000
994742,87f1e28fc5803ecde2d6b6219f112a53,"{u'lat': 18.4777337, u'long': 73.8933958}",location_tracking,2017-09-16 13:04:06.000000
994743,ef00720f259ee212b09d9e7fa24b9ae8,{u'mme': False},decline_request,2017-09-16 13:04:06.000000
994744,826cc643d38b977f8834cef9114580dd,"{u'lat': 23.029997, u'long': 72.4571451}",location_tracking,2017-09-16 13:04:09.000000
994745,4daad8e74ed974fb6181e9fd69458428,{u'paf': False},manual,2017-09-16 13:04:09.000000
994746,4daad8e74ed974fb6181e9fd69458428,{u'mme': True},manual,2017-09-16 13:04:10.000000
994747,9b59aa226e1719d139202e6777b4da63,"{u'lat': 19.1508827, u'long': 72.885689}",location_tracking,2017-09-16 13:04:11.000000
994748,5eebc886cba1682395601cef9618667f,"{u'Customer Request Id': u'59bcb1d4d167ba5700eda9d7', u'paf': True}",Provider Action on Job : start,2017-09-16 13:04:11.000000
994749,0f62ac861b3b38c49b0ae89761b2b977,"{u'lat': 12.9844461, u'long': 77.6412627}",location_tracking,2017-09-16 13:04:11.000000
994750,3b037deb3af755a5a8a9007a2edc5ad0,{u'mme': False},job_responded,2017-09-16 13:04:13.000000
994751,eca4700e313ef00854771d697434d6db,{u'mme': False},decline_request,2017-09-16 13:04:13.000000
994752,8c4c942351b3c5b20a50e291a785df6e,"{u'Customer Request Id': u'59bcb0a006a9cb6d00ce9697', u'paf': True}",Provider Action on Job : end,2017-09-16 13:04:13.000000
994753,aeb39ea1485debb12ab0d73ca442e778,"{u'lat': 13.0176787, u'long': 80.1620797}",location_tracking,2017-09-16 13:04:20.000000
994754,066d50597ba4c36d2417d09e2c2bd775,{u'paf': True},manual,2017-09-16 13:04:20.000000
994755,066d50597ba4c36d2417d09e2c2bd775,"{u'lat': 28.5166617, u'long': 77.2271668}",location_tracking,2017-09-16 13:04:21.000000
994756,72f510807d6b4faead3703a86d08c7e8,"{u'mme': False, u'Customer Request Id': u'59bb6398ddea185d00acda60'}",Provider Action on Job : start,2017-09-16 13:04:22.000000
994757,72f510807d6b4faead3703a86d08c7e8,"{u'action': u'start', u'location': [77.61574, 12.922263]}",user,2017-09-16 13:04:22.000000
994758,5fbe6f99b6ca8064aa57e6b91ef16ca2,"{u'lat': 17.3936253, u'long': 78.5360527}",location_tracking,2017-09-16 13:04:23.000000
994759,0037dfffff8b03bbdf366a263735e84b,"{u'lat': 19.0538702, u'long': 72.8388663}",location_tracking,2017-09-16 13:04:27.000000
994760,72f510807d6b4faead3703a86d08c7e8,"{u'mme': True, u'Customer Request Id': u'59bb6398ddea185d00acda60'}",Provider Action on Job : end,2017-09-16 13:04:31.000000
994761,f4f548ded4a9b2c7f9d46db268d6c487,"{u'lat': 19.0733193, u'long': 72.8264488}",location_tracking,2017-09-16 13:04:31.000000
994762,9a670f5128b67b72caa6d48a65a5f08a,"{u'Customer Request Id': u'59bbc98f6f78d95d0026e81d', u'paf': True}",Provider Action on Job : start,2017-09-16 13:04:31.000000
994763,295e855930c1cb213e1cdc98d3cdca1c,"{u'lat': 13.0494794, u'long': 77.575733}",location_tracking,2017-09-16 13:04:32.000000
994764,6e6c94e2b38fe64e0dfc2c4edcdc9ca6,"{u'lat': 28.5492264, u'long': 77.3797902}",location_tracking,2017-09-16 13:04:35.000000
994765,690e7d83db6f66d170552e47efa39eee,"{u'mme': False, u'Customer Request Id': u'59bccd57d167ba5700ede8d3'}",Provider Action on Job : start,2017-09-16 13:04:38.000000
994766,690e7d83db6f66d170552e47efa39eee,"{u'action': u'start', u'location': [77.64433, 12.958279]}",user,2017-09-16 13:04:38.000000
994767,1fd8288098a3ac382b050c374b287667,"{u'Customer Request Id': u'59bcbfa76970c45d00a60997', u'paf': True}",Provider Action on Job : end,2017-09-16 13:04:39.000000
994768,4293c4f2421acfbe6a342981fe588cc6,"{u'Customer Request Id': u'59bcc234ab737957001b2774', u'paf': True}",Provider Action on Job : cancel,2017-09-16 13:04:39.000000
994769,60d6c78a2b05717797d612a34c41db21,"{u'lat': 12.9052654, u'long': 77.7055069}",location_tracking,2017-09-16 13:04:41.000000
994770,e486639a725a6962a7b8e5fc1b5fb2d5,{u'mme': False},decline_request,2017-09-16 13:04:44.000000
994771,5adcaf24a6dcda9da5caf190d2313920,{u'mme': False},job_responded,2017-09-16 13:04:47.000000
994772,501ed05dc6599dee4ea95a43fe5a4327,"{u'lat': 12.9971817, u'long': 77.6113267}",location_tracking,2017-09-16 13:04:49.000000
994773,d3fb9bc0147278ac20a84d82d7355d2f,"{u'mme': False, u'requestID': ObjectId('59bcd41aff758b5e00f70bde'), u'wave': 1}",fanout,2017-09-16 13:04:51.000000
994774,de9011d19e8bcba9981447d84b5e2b14,"{u'lat': 19.0514905, u'long': 72.8303205}",location_tracking,2017-09-16 13:04:52.000000
994775,b326892a64236d2d8878762a6e77d327,"{u'mme': True, u'Customer Request Id': u'59bc87de3cf8b65800d0f651'}",Provider Action on Job : end,2017-09-16 13:04:53.000000
994776,ea710b5cf63ba7707e1dbbc7098be0b2,"{u'lat': 18.5967106, u'long': 73.780123}",location_tracking,2017-09-16 13:04:55.000000
994777,1c324d0776b64fd7256fd32ee1279065,"{u'lat': 12.9265817, u'long': 80.1827833}",location_tracking,2017-09-16 13:04:56.000000
994778,e206d77781338fe77f3ad4f8f45d4bb6,"{u'lat': 19.0726933, u'long': 72.843459}",location_tracking,2017-09-16 13:04:58.000000
994779,aa432e6b5bf8a100cd140ae2cdefbc02,{u'mme': False},decline_request,2017-09-16 13:05:00.000000
994780,f4ff0925b322f4bae897cd265184607e,"{u'lat': 28.5265367, u'long': 77.1530663}",location_tracking,2017-09-16 13:05:00.000000
994781,1c9a7e48058d03dedf646339afd1c81a,"{u'lat': 28.53451873635508, u'long': 77.21499574127166}",location_tracking,2017-09-16 13:05:02.000000
994782,44c7ad56b04f68570c32e074b922538a,{u'mme': False},job_responded,2017-09-16 13:05:03.000000
994783,d3fb9bc0147278ac20a84d82d7355d2f,{u'mme': False},job_responded,2017-09-16 13:05:04.000000
994784,0a76bcd9a2d63617b1e5246143760d12,"{u'lat': 12.94626, u'long': 77.6162}",location_tracking,2017-09-16 13:05:05.000000
994785,68d627bdd483608079d1133a610f7f3a,"{u'lat': 13.020297, u'long': 77.6835115}",location_tracking,2017-09-16 13:05:05.000000
994786,9aae4e36e1f149959db43d4f459abbdf,"{u'lat': 12.8500709, u'long': 80.2285856}",location_tracking,2017-09-16 13:05:08.000000
994787,b8cf739c775406383efa8775f20abbeb,"{u'lat': 12.9237696, u'long': 77.6104274}",location_tracking,2017-09-16 13:05:09.000000
994788,024650358f1918bf254a14f960b5490b,"{u'lat': 17.4647409, u'long': 78.3584445}",location_tracking,2017-09-16 13:05:11.000000
994789,e486639a725a6962a7b8e5fc1b5fb2d5,{u'mme': False},decline_request,2017-09-16 13:05:12.000000
994790,f3f712d5abc1461e8a8bfe1687921dd6,"{u'Customer Request Id': u'59b8f8b8e467bc5d004cfd29', u'paf': True}",Provider Action on Job : end,2017-09-16 13:05:12.000000
994791,e486639a725a6962a7b8e5fc1b5fb2d5,{u'mme': False},decline_request,2017-09-16 13:05:16.000000
994792,a719cd3f5d6f1945710bdefd9b44770b,"{u'lat': 28.6227009, u'long': 77.2812585}",location_tracking,2017-09-16 13:05:18.000000
994793,e56edc5917b89ca2ae564a2a251aaa79,{u'mme': False},decline_request,2017-09-16 13:05:19.000000
994794,dc72baf1bffead7ad0608132c487bc8a,"{u'lat': 28.439379, u'long': 77.0656642}",location_tracking,2017-09-16 13:05:21.000000
994795,c5c2e4198916ba0f8a9a536062b00a95,{u'mme': False},decline_request,2017-09-16 13:05:24.000000
994796,b3ff7eb1019a950edda89775b53a5f46,"{u'lat': 28.4281983, u'long': 77.0713878}",location_tracking,2017-09-16 13:05:24.000000
994797,6e9b70fa3d28ffac146fc3dc5a71bdc4,"{u'lat': 18.5638844, u'long': 73.7809835}",location_tracking,2017-09-16 13:05:25.000000
994798,d3ea46f3b3662b2b1e59a1b8611ad453,{u'mme': False},job_responded,2017-09-16 13:05:26.000000
994799,9db5d8f026723181465fad27970b8525,,other-provider-accepted-wave-zero,2017-09-16 13:05:27.000000
994800,80d4142684a322fcb7d8843027e58213,,other-provider-accepted-wave-zero,2017-09-16 13:05:27.000000
994801,8de55da4cf78a38895e5bdb10561f664,,other-provider-accepted-wave-zero,2017-09-16 13:05:27.000000
994802,02bb4143b597c4507773c38ec948fbc8,"{u'lat': 13.1220372, u'long': 80.1648157}",location_tracking,2017-09-16 13:05:27.000000
994803,a0f5d495e7b0ca1dece3fa5f0c6ebc41,{u'paf': False},manual,2017-09-16 13:05:30.000000
994804,dfd7773d3bab71a906326b56790c4043,"{u'lat': 18.4764884, u'long': 73.8897084}",location_tracking,2017-09-16 13:05:33.000000
994805,e7eb2982f8008ffca52d3d6399c339fa,"{u'mme': True, u'Customer Request Id': u'59bcbc27b58a9b5700d300d6'}",Provider Action on Job : end,2017-09-16 13:05:34.000000
994806,3b4523c93d88cfecddacf9e4ccf35a0b,{u'mme': False},decline_request,2017-09-16 13:05:35.000000
994807,940c3990f39d9398c36f0636a31aa9a6,"{u'lat': 12.9467567, u'long': 77.60062}",location_tracking,2017-09-16 13:05:35.000000
994808,206ce95b553f46881df50824ccf46303,"{u'Customer Request Id': u'59bbf4e86f78d95d002798ea', u'paf': True}",Provider Action on Job : start,2017-09-16 13:05:35.000000
994809,c17b519ba8abcd1e15adec8586807f89,{u'mme': False},job_responded,2017-09-16 13:05:36.000000
994810,e1e23790fe1a03cb05e8cbdc3e6030a7,"{u'mme': False, u'requestID': u'59bcc8c36cd4345e0020146b', u'paf': False}",other-provider-accepted-wave-zero,2017-09-16 13:05:36.000000
994811,69f07e8ed419722a9a0f63533d1e1ac9,"{u'lat': 12.9619841, u'long': 77.6738343}",location_tracking,2017-09-16 13:05:37.000000
994812,fa24d96b582ddcc5a7a703ea906f6017,"{u'lat': 28.5532647, u'long': 77.1796099}",location_tracking,2017-09-16 13:05:40.000000
994813,008b42dd9e9d254eed7578f5c06bbb8f,"{u'lat': 12.9195705, u'long': 80.1579411}",location_tracking,2017-09-16 13:05:40.000000
994814,4bbc487a3a0ed7d578551b490f6b544d,"{u'Customer Request Id': u'59bcb629b174d95e00b90def', u'paf': True}",Provider Action on Job : end,2017-09-16 13:05:41.000000
994815,3b4523c93d88cfecddacf9e4ccf35a0b,{u'mme': False},decline_request,2017-09-16 13:05:42.000000
994816,02a9b9d219b45d9f2ffa4a0087504b09,"{u'mme': True, u'Customer Request Id': u'59bca69dd167ba5700ed8e67'}",Provider Action on Job : end,2017-09-16 13:05:43.000000
994817,8d8ff96ad60d6ab869ef60445cf871dd,{u'mme': False},decline_request,2017-09-16 13:05:45.000000
994818,29ed6a8c50d807190205058a61fb1fda,"{u'mme': True, u'Customer Request Id': u'59bcb2a3b58a9b5700d2ed76'}",Provider Action on Job : end,2017-09-16 13:05:46.000000
994819,e36a1cba4394110a79876c417918b75e,{u'mme': False},decline_request,2017-09-16 13:05:46.000000
994820,ae8720cde2f0b58ac443aaab377957b9,{u'mme': False},decline_request,2017-09-16 13:05:49.000000
994821,20f0eb5fb9ad3820bef4a144294d534e,"{u'lat': 19.1053167, u'long': 72.89515}",location_tracking,2017-09-16 13:05:51.000000
994822,11a0838ff5d7f07cc0fcf5ef3452082e,"{u'lat': 17.4796196, u'long': 78.3684467}",location_tracking,2017-09-16 13:05:52.000000
994823,d56af2acaa3a48e3418e9b6030fdf61c,"{u'lat': 13.0855078, u'long': 80.2357147}",location_tracking,2017-09-16 13:05:58.000000
994824,e72c9b8b3b4fcb307b3bcbd6a9b8f5a0,"{u'lat': 12.8806832, u'long': 77.6201398}",location_tracking,2017-09-16 13:05:59.000000
994825,18ca5ddfc9c9452b58616820d87ee396,"{u'lat': 12.95702, u'long': 77.6144109}",location_tracking,2017-09-16 13:06:00.000000
994826,568a0db305b2fefbb95eb76160b155f6,"{u'lat': 28.4322995, u'long': 77.0775259}",location_tracking,2017-09-16 13:06:01.000000
994827,61dedc91d7d75bbdfc4607871b6ccb66,"{u'lat': 13.028706, u'long': 77.5980385}",location_tracking,2017-09-16 13:06:03.000000
994828,824a55277fc7d020bf73f794d4915c64,{u'mme': False},job_responded,2017-09-16 13:06:04.000000
994829,8d8ca703b993bf5a6bcc2d8389b911ed,"{u'Customer Request Id': u'59bc81573cf8b65800d0f2a4', u'paf': True}",Provider Action on Job : end,2017-09-16 13:06:04.000000
994830,eeb5988caf7b600a46c4fcfc87c379b4,{u'mme': True},manual,2017-09-16 13:06:05.000000
994831,3b4523c93d88cfecddacf9e4ccf35a0b,{u'mme': False},decline_request,2017-09-16 13:06:05.000000
994832,d64f96ab9f96a794dcd3d90979b9a534,"{u'mme': False, u'Customer Request Id': u'59bcc35b06a9cb6d00cec327'}",Provider Action on Job : start,2017-09-16 13:06:10.000000
994833,d64f96ab9f96a794dcd3d90979b9a534,"{u'action': u'start', u'location': [77.21002, 28.541948]}",user,2017-09-16 13:06:10.000000
994834,6392f08970641348b035f52c4e1808e2,"{u'mme': True, u'requestID': u'59bcbc6aa1e2b25800a433e7'}",booklater-no-response,2017-09-16 13:06:10.000000
994835,5033c822077255911d1963688350cdf1,"{u'mme': False, u'Customer Request Id': u'59bc548e6970c45d00a57827'}",Provider Action on Job : start,2017-09-16 13:06:12.000000
994836,5033c822077255911d1963688350cdf1,"{u'action': u'start', u'location': [77.10897, 28.496506]}",user,2017-09-16 13:06:12.000000
994837,8e420fff92bd899997dd10473395ac96,"{u'lat': 12.9827119, u'long': 80.2152254}",location_tracking,2017-09-16 13:06:13.000000
994838,90e276066e130fcbbf80308af7735bd5,"{u'lat': 17.49223, u'long': 78.353125}",location_tracking,2017-09-16 13:06:14.000000
994839,c35ae165614b1cf60f4a7efd86b3560a,"{u'lat': 19.2642781, u'long': 72.9746026}",location_tracking,2017-09-16 13:06:14.000000
994840,657e216e3f891e50259ee168c324b44c,{u'mme': True},decline_request,2017-09-16 13:06:16.000000
994841,51dac6cc30714011f3c23bc0fc073ea8,"{u'mme': True, u'Customer Request Id': u'59bcb9d4ab737957001b1088'}",Provider Action on Job : end,2017-09-16 13:06:17.000000
994842,29dc112a72ea0ba6a8ce5ff675185e66,"{u'lat': 28.5412, u'long': 77.1561183}",location_tracking,2017-09-16 13:06:18.000000
994843,6fafcbf3a1230246433d5ba9af1f2685,"{u'lat': 28.6952561, u'long': 77.4144334}",location_tracking,2017-09-16 13:06:20.000000
994844,b9eb5c9f0146adf04ab21acb92da7383,"{u'mme': False, u'Customer Request Id': u'59bcc375513dc75e00e3d7b0'}",Provider Action on Job : start,2017-09-16 13:06:21.000000
994845,b9eb5c9f0146adf04ab21acb92da7383,"{u'action': u'start', u'location': [77.07919, 28.482676]}",user,2017-09-16 13:06:21.000000
994846,4da38b70324ea165ea75ee33ac204211,{u'mme': False},job_responded,2017-09-16 13:06:23.000000
994847,d4f437f67d79ea498e5b58038ceabb72,"{u'lat': 19.0470187, u'long': 72.9140098}",location_tracking,2017-09-16 13:06:25.000000
994848,9a33b2d98b224340fb37fe9e3f9faffd,"{u'lat': 18.4763028, u'long': 73.7997301}",location_tracking,2017-09-16 13:06:25.000000
994849,a6cc7ffaf7782eb0f3ae714e2a605d9d,"{u'mme': False, u'requestID': ObjectId('59bcd47a06a9cb6d00ceeabb'), u'wave': 1}",fanout,2017-09-16 13:06:29.000000
994850,888bf3bf03d7b1928973e471884f82d2,"{u'lat': 19.1702444, u'long': 72.8421319}",location_tracking,2017-09-16 13:06:31.000000
994851,ec3ca224510d77ebbe4bf3c90ba493c5,"{u'lat': 28.64721, u'long': 77.27218}",location_tracking,2017-09-16 13:06:32.000000
994852,eeb5988caf7b600a46c4fcfc87c379b4,"{u'mme': False, u'Customer Request Id': u'59b8fd94cb635159005bc8e0'}",Provider Action on Job : resume,2017-09-16 13:06:33.000000
994853,eeb5988caf7b600a46c4fcfc87c379b4,"{u'action': u'resume', u'location': [73.012474, 19.094593]}",user,2017-09-16 13:06:33.000000
994854,e8705ebd9c86225b598c66be30d529b4,{u'mme': False},job_responded,2017-09-16 13:06:33.000000
994855,eba760ced3b91f5daca62c0a8b4e9544,{u'mme': True},manual,2017-09-16 13:06:37.000000
994856,eba760ced3b91f5daca62c0a8b4e9544,"{u'mme': False, u'requestID': ObjectId('59bcacfadccfa35d00911832'), u'wave': 100}",exclusive-fanout,2017-09-16 13:06:37.000000
994857,7352711bc75ecd88bbd76f1421c128c7,{u'mme': False},decline_request,2017-09-16 13:06:38.000000
994858,7959b0674e240b63c924c7413c7d3194,"{u'lat': 12.9963968, u'long': 77.6536748}",location_tracking,2017-09-16 13:06:39.000000
994859,76885ddfaf56b160beeebdbc813dedee,"{u'lat': 22.5116321, u'long': 88.3709191}",location_tracking,2017-09-16 13:06:40.000000
994860,f4884fc619cfd3182cbe79a9fbe22e73,"{u'mme': False, u'Customer Request Id': u'59bbddb0a6cb545d00723022'}",Provider Action on Job : start,2017-09-16 13:06:41.000000
994861,f4884fc619cfd3182cbe79a9fbe22e73,"{u'action': u'start', u'location': [77.0757, 28.472166]}",user,2017-09-16 13:06:41.000000
994862,eaaaa8849458c6c2af8f4929c800e804,"{u'Customer Request Id': u'59bcab5adccfa35d00911531', u'paf': True}",Provider Action on Job : end,2017-09-16 13:06:41.000000
994863,024650358f1918bf254a14f960b5490b,"{u'Customer Request Id': u'59ba7872e09cbc5e003a8ee7', u'paf': True}",Provider Action on Job : resume,2017-09-16 13:06:42.000000
994864,597330ed7eca9b4190b91d137067a6e9,"{u'lat': 13.0185834, u'long': 77.6561516}",location_tracking,2017-09-16 13:06:42.000000
994865,4c65389cdd8a76da84ce720993dcbb42,{u'mme': False},job_responded,2017-09-16 13:06:48.000000
994866,ee2761d44b35721b87e1faf7e3228df1,"{u'mme': False, u'requestID': u'59bcc44dff758b5e00f6e52f', u'paf': False}",other-provider-accepted-wave-zero,2017-09-16 13:06:48.000000
994867,78f1b677fcfa17d0313c2d3bebc942f1,"{u'mme': False, u'requestID': u'59bcc44dff758b5e00f6e52f', u'paf': False}",other-provider-accepted-wave-zero,2017-09-16 13:06:48.000000
994868,228a0140802dd9c54cf201ea1a42e943,"{u'lat': 19.1672269, u'long': 72.8410885}",location_tracking,2017-09-16 13:06:49.000000
994869,e999b82bb0313e417fd3117803bcbf48,"{u'lat': 28.6280633, u'long': 77.3808367}",location_tracking,2017-09-16 13:06:50.000000
994870,3d80041c49d08853f9c669d612eb6108,{u'mme': False},decline_request,2017-09-16 13:06:51.000000
994871,d93720c7dd53698b33d3487cc7c8f3fc,"{u'lat': 28.5040832, u'long': 77.0986127}",location_tracking,2017-09-16 13:06:53.000000
994872,c18dacae6bca52f9b01a3f68b0cbcab2,"{u'lat': 12.9234324, u'long': 80.1830238}",location_tracking,2017-09-16 13:06:53.000000
994873,4cfd055fd8407fad5278e4038cde2a63,"{u'lat': 28.5053684, u'long': 77.2382032}",location_tracking,2017-09-16 13:06:54.000000
994874,6eef9c5e7730f9bb09c1de348eafe5b8,{u'mme': False},decline_request,2017-09-16 13:06:56.000000
994875,6f629c658e8881bab6d3fd654ac95043,"{u'mme': False, u'Customer Request Id': u'59bcb48edccfa35d00912908'}",Provider Action on Job : start,2017-09-16 13:06:58.000000
994876,6f629c658e8881bab6d3fd654ac95043,"{u'action': u'start', u'location': [80.19415, 12.917888]}",user,2017-09-16 13:06:58.000000
